url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",8992,6466,9916,9057,6029,4624,6676,7347
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",175,165,355,323,173,163,318,350
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",2082,1559,1332,1125,564,450,331,385
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",11992,11071,4828,4559,11992,11071,4559,4828
https://zenodo.org/records/2643411,"""Stephen Royle""",134,130,1030,981,134,130,979,1028
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",100,96,226,205,100,96,205,226
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",146,143,190,177,146,143,177,190
https://zenodo.org/records/4328911,"""Bankhead, Peter""",233,219,158,145,232,218,145,158
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",90,86,174,158,90,86,158,174
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",285,258,315,298,285,258,298,315
https://zenodo.org/records/10815329,"""Haase, Robert""",863,758,626,589,745,651,517,547
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",225,193,415,396,225,193,396,415
https://zenodo.org/records/10654775,"""Haase, Robert""",565,518,747,701,96,91,361,397
https://zenodo.org/records/10008465,"""Moore, Josh""",468,376,560,511,219,160,252,282
https://zenodo.org/records/10972692,"""Haase, Robert""",735,666,500,462,672,604,415,449
https://zenodo.org/records/10990107,"""Haase, Robert""",609,520,568,528,497,410,428,465
https://zenodo.org/records/10970869,"""Haase, Robert""",518,478,436,413,518,478,413,436
https://zenodo.org/records/11066250,"""Haase, Robert""",496,455,304,277,483,442,245,271
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",922,748,1137,1071,922,748,1071,1137
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",367,305,434,399,367,305,399,434
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",2042,1873,499,431,2042,1873,431,499
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",394,334,492,459,394,334,459,492
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",411,340,688,636,405,334,631,683
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",270,224,996,912,267,221,883,967
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",41,41,267,229,41,41,228,266
https://zenodo.org/records/10886749,"""Margineanu, Anca and Stringari, Chiara and Zoccoler, Marcelo and Wetzker, Cornelia""",720,656,445,410,720,656,410,445
https://zenodo.org/records/10793699,"""Massei, Riccardo""",122,121,398,362,122,121,362,398
https://zenodo.org/records/11265038,"""Pape, Constantin""",387,361,174,157,387,361,157,174
https://zenodo.org/records/11107798,"""Voigt, Pia and Hundt, Carolin""",110,85,240,222,110,85,222,240
https://zenodo.org/records/10942559,"""Della Chiesa, Stefano""",131,106,219,196,131,106,196,219
https://zenodo.org/records/10816895,"""Haase, Robert""",485,453,281,261,485,453,261,281
https://zenodo.org/records/4461261,"""Hesse, Elfi and Deinert, Jan-Christoph and Löschen, Christian""",379,343,694,662,376,340,660,692
https://zenodo.org/records/11472148,"""Wünsche, Stephan""",304,260,464,445,138,115,310,324
https://zenodo.org/records/11396199,"""Voigt, Pia""",299,287,251,240,299,287,240,251
https://zenodo.org/records/4748510,"""Wünsche, Stephan and Voigt, Pia""",311,282,763,711,190,175,357,372
https://zenodo.org/records/4630788,"""Voigt, Pia and Weiner, Barbara""",469,427,750,712,252,226,318,337
https://zenodo.org/records/4748534,"""Voigt, Pia and Weiner, Barbara""",417,379,742,703,179,164,305,327
https://zenodo.org/records/3778431,"""Weiner, Barbara and Wünsche, Stephan and Kühne, Stefan and Voigt, Pia and Frericks, Sebastian and Hoffmann, Clemens and Elze, Romy and Gey, Ronny""",2137,1771,2580,2224,2086,1736,2051,2378
https://zenodo.org/records/12623730,"""Haase, Robert""",10651,10187,2640,2549,6285,5883,1061,1109
https://zenodo.org/records/11201216,"""Hertweck, Kate and Strasser, Carly and Taraborelli, Dario""",5322,4559,4600,4262,5322,4559,4262,4600
https://zenodo.org/records/12744715,"""Seibold, Heidi""",1904,1616,4379,4056,1904,1616,4056,4379
https://zenodo.org/record/7018929,"""Kunis, Susanne""",147,98,310,286,147,98,284,308
https://zenodo.org/records/8329306,"""Kunis, Susanne""",275,239,328,298,272,236,295,325
https://zenodo.org/records/10008464,"""Moore, Josh""",468,376,560,511,249,216,259,278
https://zenodo.org/records/8070038,"""Stefanie Weidtkamp-Peters""",256,229,239,224,254,227,222,237
https://zenodo.org/records/10609770,"""Abdrabbou, Mohamed M. and Babaki, Mehrnaz and Boissonnet, Tom and Bortolomeazzi, Michele and Dahms, Eik and Fuchs, Vanessa A. F. and Hoevels, Moritz and Kandpal, Niraj and Möhl, Christoph and Moore, Joshua A. and Schauss, Astrid and Schrader, Andrea and Stöter, Torsten and Thönnißen, Julia and Valencia-S., Monica and Weil, H. Lukas and Wendt, Jens and Zentis, Peter""",70,70,546,511,62,62,460,482
https://zenodo.org/records/11235512,"""Moore, Josh and Kunis, Susanne""",209,174,369,343,209,174,343,369
https://zenodo.org/records/8329305,"""Kunis, Susanne""",275,239,328,298,272,236,295,325
https://zenodo.org/records/7928332,"""Moore, Joshua Allenm and Kunis, Susanne""",276,204,261,245,274,203,244,260
https://zenodo.org/records/8414318,"""Massei, Riccardo""",131,120,202,190,123,114,183,193
https://zenodo.org/records/10730423,"""Fuchs, Vanessa Aphaia Fiona and Wendt, Jens and Müller, Maximilian and Ahmadi, Mohsen and Massei, Riccardo and Wetzker, Cornelia""",176,150,311,279,176,150,279,311
https://zenodo.org/records/10939519,"""Schmidt, Christian""",140,128,195,173,140,128,173,195
https://zenodo.org/records/11031746,"""Fortmann-Grote, Carsten""",175,129,310,285,175,129,285,310
