url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",8329,5879,9420,8581,5847,4447,6593,7261
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",168,158,344,312,166,156,307,339
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",2034,1516,1300,1096,543,430,320,374
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",11295,10413,4652,4392,11295,10413,4392,4652
https://zenodo.org/records/2643411,"""Stephen Royle""",131,127,1016,967,131,127,965,1014
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",96,92,216,195,96,92,195,216
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",142,139,178,165,142,139,165,178
https://zenodo.org/records/4328911,"""Bankhead, Peter""",226,212,153,140,225,211,140,153
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",88,84,163,147,88,84,147,163
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",276,249,298,281,276,249,281,298
https://zenodo.org/records/10815329,"""Haase, Robert""",789,684,595,558,685,591,495,525
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",221,189,393,374,221,189,374,393
https://zenodo.org/records/10654775,"""Haase, Robert""",515,468,716,670,91,86,354,390
https://zenodo.org/records/10008465,"""Moore, Josh""",435,343,532,483,212,153,246,276
https://zenodo.org/records/10972692,"""Haase, Robert""",703,634,474,436,655,587,398,432
https://zenodo.org/records/10990107,"""Haase, Robert""",589,500,547,507,477,390,411,448
https://zenodo.org/records/10970869,"""Haase, Robert""",487,447,413,390,487,447,390,413
https://zenodo.org/records/11066250,"""Haase, Robert""",457,416,275,248,447,406,223,249
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",853,684,1040,975,853,684,975,1040
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",337,275,405,370,337,275,370,405
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",1919,1750,475,407,1919,1750,407,475
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",376,319,466,433,376,319,433,466
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",389,318,631,579,383,312,574,626
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",258,212,972,888,255,209,859,943
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",39,39,255,217,39,39,216,254
https://zenodo.org/records/10886749,"""Margineanu, Anca and Stringari, Chiara and Zoccoler, Marcelo and Wetzker, Cornelia""",610,548,422,387,610,548,387,422
https://zenodo.org/records/10793699,"""Massei, Riccardo""",110,109,360,324,110,109,324,360
https://zenodo.org/records/11265038,"""Pape, Constantin""",366,340,165,148,366,340,148,165
https://zenodo.org/records/11107798,"""Voigt, Pia and Hundt, Carolin""",105,80,228,210,105,80,210,228
https://zenodo.org/records/10942559,"""Della Chiesa, Stefano""",124,99,207,184,124,99,184,207
https://zenodo.org/records/10816895,"""Haase, Robert""",444,412,266,246,444,412,246,266
https://zenodo.org/records/4461261,"""Hesse, Elfi and Deinert, Jan-Christoph and Löschen, Christian""",375,339,670,638,372,336,636,668
https://zenodo.org/records/11472148,"""Wünsche, Stephan""",295,251,400,381,135,112,253,267
https://zenodo.org/records/11396199,"""Voigt, Pia""",284,272,236,225,284,272,225,236
https://zenodo.org/records/4748510,"""Wünsche, Stephan and Voigt, Pia""",306,277,746,694,185,170,347,362
https://zenodo.org/records/4630788,"""Voigt, Pia and Weiner, Barbara""",438,396,694,656,242,216,307,326
https://zenodo.org/records/4748534,"""Voigt, Pia and Weiner, Barbara""",402,364,697,658,176,161,294,316
https://zenodo.org/records/3778431,"""Weiner, Barbara and Wünsche, Stephan and Kühne, Stefan and Voigt, Pia and Frericks, Sebastian and Hoffmann, Clemens and Elze, Romy and Gey, Ronny""",2103,1740,2534,2179,2052,1705,2008,2334
https://zenodo.org/records/12623730,"""Haase, Robert""",10001,9539,2543,2452,5723,5323,1011,1059
https://zenodo.org/records/11201216,"""Hertweck, Kate and Strasser, Carly and Taraborelli, Dario""",5043,4283,4368,4046,5043,4283,4046,4368
https://zenodo.org/records/12744715,"""Seibold, Heidi""",1857,1569,4356,4035,1857,1569,4035,4356
https://zenodo.org/record/7018929,"""Kunis, Susanne""",142,94,304,280,142,94,278,302
https://zenodo.org/records/8329306,"""Kunis, Susanne""",260,224,313,283,257,221,280,310
https://zenodo.org/records/10008464,"""Moore, Josh""",435,343,532,483,223,190,237,256
https://zenodo.org/records/8070038,"""Stefanie Weidtkamp-Peters""",232,206,229,214,230,204,212,227
https://zenodo.org/records/10609770,"""Abdrabbou, Mohamed M. and Babaki, Mehrnaz and Boissonnet, Tom and Bortolomeazzi, Michele and Dahms, Eik and Fuchs, Vanessa A. F. and Hoevels, Moritz and Kandpal, Niraj and Möhl, Christoph and Moore, Joshua A. and Schauss, Astrid and Schrader, Andrea and Stöter, Torsten and Thönnißen, Julia and Valencia-S., Monica and Weil, H. Lukas and Wendt, Jens and Zentis, Peter""",65,65,489,454,58,58,404,426
https://zenodo.org/records/11235512,"""Moore, Josh and Kunis, Susanne""",200,167,345,319,200,167,319,345
https://zenodo.org/records/8329305,"""Kunis, Susanne""",260,224,313,283,257,221,280,310
https://zenodo.org/records/7928332,"""Moore, Joshua Allenm and Kunis, Susanne""",226,156,244,228,224,155,227,243
https://zenodo.org/records/8414318,"""Massei, Riccardo""",123,112,188,176,115,106,169,179
https://zenodo.org/records/10730423,"""Fuchs, Vanessa Aphaia Fiona and Wendt, Jens and Müller, Maximilian and Ahmadi, Mohsen and Massei, Riccardo and Wetzker, Cornelia""",170,144,296,264,170,144,264,296
https://zenodo.org/records/10939519,"""Schmidt, Christian""",122,110,186,164,122,110,164,186
https://zenodo.org/records/11031746,"""Fortmann-Grote, Carsten""",168,122,295,270,168,122,270,295
