url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",8992,6466,9895,9042,6029,4624,6672,7341
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",175,165,354,322,173,163,317,349
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",2082,1559,1331,1124,564,450,330,384
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",11992,11071,4815,4547,11992,11071,4547,4815
https://zenodo.org/records/2643411,"""Stephen Royle""",134,130,1029,980,134,130,978,1027
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",100,96,225,204,100,96,204,225
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",146,143,188,175,146,143,175,188
https://zenodo.org/records/4328911,"""Bankhead, Peter""",233,219,157,144,232,218,144,157
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",90,86,173,157,90,86,157,173
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",285,258,313,296,285,258,296,313
https://zenodo.org/records/10815329,"""Haase, Robert""",863,758,625,588,745,651,516,546
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",225,193,414,395,225,193,395,414
https://zenodo.org/records/10654775,"""Haase, Robert""",565,518,743,697,96,91,361,397
https://zenodo.org/records/10008465,"""Moore, Josh""",468,376,557,508,219,160,251,281
https://zenodo.org/records/10972692,"""Haase, Robert""",735,666,498,460,672,604,413,447
https://zenodo.org/records/10990107,"""Haase, Robert""",609,520,566,526,497,410,426,463
https://zenodo.org/records/10970869,"""Haase, Robert""",518,478,434,411,518,478,411,434
https://zenodo.org/records/11066250,"""Haase, Robert""",496,455,303,276,483,442,244,270
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",922,748,1130,1064,922,748,1064,1130
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",367,305,433,398,367,305,398,433
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",2042,1873,497,429,2042,1873,429,497
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",394,334,490,457,394,334,457,490
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",411,340,685,633,405,334,628,680
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",270,224,995,911,267,221,882,966
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",41,41,266,228,41,41,227,265
https://zenodo.org/records/10886749,"""Margineanu, Anca and Stringari, Chiara and Zoccoler, Marcelo and Wetzker, Cornelia""",720,656,442,407,720,656,407,442
https://zenodo.org/records/10793699,"""Massei, Riccardo""",122,121,396,360,122,121,360,396
https://zenodo.org/records/11265038,"""Pape, Constantin""",387,361,173,156,387,361,156,173
https://zenodo.org/records/11107798,"""Voigt, Pia and Hundt, Carolin""",110,85,238,220,110,85,220,238
https://zenodo.org/records/10942559,"""Della Chiesa, Stefano""",131,106,218,195,131,106,195,218
https://zenodo.org/records/10816895,"""Haase, Robert""",485,453,279,259,485,453,259,279
https://zenodo.org/records/4461261,"""Hesse, Elfi and Deinert, Jan-Christoph and Löschen, Christian""",379,343,693,661,376,340,659,691
https://zenodo.org/records/11472148,"""Wünsche, Stephan""",304,260,461,442,138,115,307,321
https://zenodo.org/records/11396199,"""Voigt, Pia""",299,287,249,238,299,287,238,249
https://zenodo.org/records/4748510,"""Wünsche, Stephan and Voigt, Pia""",311,282,762,710,190,175,356,371
https://zenodo.org/records/4630788,"""Voigt, Pia and Weiner, Barbara""",469,427,748,710,252,226,317,336
https://zenodo.org/records/4748534,"""Voigt, Pia and Weiner, Barbara""",417,379,740,701,179,164,303,325
https://zenodo.org/records/3778431,"""Weiner, Barbara and Wünsche, Stephan and Kühne, Stefan and Voigt, Pia and Frericks, Sebastian and Hoffmann, Clemens and Elze, Romy and Gey, Ronny""",2137,1771,2575,2219,2086,1736,2046,2373
https://zenodo.org/records/12623730,"""Haase, Robert""",10651,10187,2639,2548,6285,5883,1061,1109
https://zenodo.org/records/11201216,"""Hertweck, Kate and Strasser, Carly and Taraborelli, Dario""",5322,4559,4579,4243,5322,4559,4243,4579
https://zenodo.org/records/12744715,"""Seibold, Heidi""",1904,1616,4371,4050,1904,1616,4050,4371
https://zenodo.org/record/7018929,"""Kunis, Susanne""",147,98,310,286,147,98,284,308
https://zenodo.org/records/8329306,"""Kunis, Susanne""",275,239,327,297,272,236,294,324
https://zenodo.org/records/10008464,"""Moore, Josh""",468,376,557,508,249,216,257,276
https://zenodo.org/records/8070038,"""Stefanie Weidtkamp-Peters""",256,229,238,223,254,227,221,236
https://zenodo.org/records/10609770,"""Abdrabbou, Mohamed M. and Babaki, Mehrnaz and Boissonnet, Tom and Bortolomeazzi, Michele and Dahms, Eik and Fuchs, Vanessa A. F. and Hoevels, Moritz and Kandpal, Niraj and Möhl, Christoph and Moore, Joshua A. and Schauss, Astrid and Schrader, Andrea and Stöter, Torsten and Thönnißen, Julia and Valencia-S., Monica and Weil, H. Lukas and Wendt, Jens and Zentis, Peter""",70,70,541,506,62,62,455,477
https://zenodo.org/records/11235512,"""Moore, Josh and Kunis, Susanne""",209,174,367,341,209,174,341,367
https://zenodo.org/records/8329305,"""Kunis, Susanne""",275,239,327,297,272,236,294,324
https://zenodo.org/records/7928332,"""Moore, Joshua Allenm and Kunis, Susanne""",276,204,260,244,274,203,243,259
https://zenodo.org/records/8414318,"""Massei, Riccardo""",131,120,200,188,123,114,181,191
https://zenodo.org/records/10730423,"""Fuchs, Vanessa Aphaia Fiona and Wendt, Jens and Müller, Maximilian and Ahmadi, Mohsen and Massei, Riccardo and Wetzker, Cornelia""",176,150,309,277,176,150,277,309
https://zenodo.org/records/10939519,"""Schmidt, Christian""",140,128,193,171,140,128,171,193
https://zenodo.org/records/11031746,"""Fortmann-Grote, Carsten""",175,129,307,282,175,129,282,307
