url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",7657,5315,8485,7712,5673,4283,6432,7098
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",10007,9163,4369,4115,10007,9163,4115,4369
https://zenodo.org/records/2643411,"""Stephen Royle""",127,123,965,917,127,123,915,963
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",82,80,182,161,82,80,161,182
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",133,130,141,128,133,130,128,141
https://zenodo.org/records/4328911,"""Bankhead, Peter""",215,201,115,102,214,200,102,115
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",78,74,131,115,78,74,115,131
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",239,212,248,231,239,212,231,248
https://zenodo.org/records/10815329,"""Haase, Robert""",740,635,552,515,642,548,458,488
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",200,168,353,334,200,168,334,353
https://zenodo.org/records/10654775,"""Haase, Robert""",479,432,640,595,90,85,325,361
https://zenodo.org/records/10008465,"""Moore, Josh""",398,309,397,348,195,137,210,240
https://zenodo.org/records/10972692,"""Haase, Robert""",685,617,450,412,640,573,378,412
https://zenodo.org/records/10990107,"""Haase, Robert""",555,467,507,468,451,365,377,413
https://zenodo.org/records/10970869,"""Haase, Robert""",466,426,335,312,466,426,312,335
https://zenodo.org/records/11066250,"""Haase, Robert""",394,355,249,224,385,346,201,225
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",780,625,908,845,780,625,845,908
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",313,252,372,337,313,252,337,372
