url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",5494,4086,6781,6133,5238,3952,5949,6581
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",134,126,236,206,132,124,201,231
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1446,989,1068,886,375,277,226,277
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",6477,5799,3500,3282,6477,5799,3282,3500
https://zenodo.org/records/2643411,"""Stephen Royle""",119,115,881,834,119,115,832,879
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",45,43,147,126,45,43,126,147
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",103,100,111,98,103,100,98,111
https://zenodo.org/records/4328911,"""Bankhead, Peter""",197,183,99,86,196,182,86,99
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",55,51,107,91,55,51,91,107
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",166,141,201,185,166,141,185,201
https://zenodo.org/records/10815329,"""Haase, Robert""",522,430,459,424,452,371,374,402
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",179,147,289,270,179,147,270,289
https://zenodo.org/records/10654775,"""Haase, Robert""",308,268,529,484,81,76,276,312
https://zenodo.org/records/10008465,"""Moore, Josh""",223,166,298,259,152,106,185,212
https://zenodo.org/records/10972692,"""Haase, Robert""",305,245,348,310,289,230,283,317
https://zenodo.org/records/10990107,"""Haase, Robert""",319,242,371,337,287,212,287,318
https://zenodo.org/records/10970869,"""Haase, Robert""",259,225,244,224,259,225,224,244
https://zenodo.org/records/11066250,"""Haase, Robert""",222,187,186,161,215,180,140,164
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",471,375,633,586,471,375,586,633
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",228,181,287,261,228,181,261,287
