url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",5867,4285,7028,6351,5336,4015,6016,6667
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",136,128,241,211,134,126,206,236
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1579,1089,1126,930,383,285,231,282
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",6773,6086,3637,3414,6773,6086,3414,3637
https://zenodo.org/records/2643411,"""Stephen Royle""",122,118,901,854,122,118,852,899
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",45,43,150,129,45,43,129,150
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",105,102,114,101,105,102,101,114
https://zenodo.org/records/4328911,"""Bankhead, Peter""",200,186,100,87,199,185,87,100
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",57,53,109,93,57,53,93,109
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",171,146,205,189,171,146,189,205
https://zenodo.org/records/10815329,"""Haase, Robert""",533,441,468,433,462,381,382,410
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",181,149,302,283,181,149,283,302
https://zenodo.org/records/10654775,"""Haase, Robert""",325,284,542,497,81,76,282,318
https://zenodo.org/records/10008465,"""Moore, Josh""",250,191,304,265,156,109,187,214
https://zenodo.org/records/10972692,"""Haase, Robert""",321,258,362,324,304,242,295,329
https://zenodo.org/records/10990107,"""Haase, Robert""",339,257,397,359,306,226,306,341
https://zenodo.org/records/10970869,"""Haase, Robert""",273,237,255,234,273,237,234,255
https://zenodo.org/records/11066250,"""Haase, Robert""",240,204,194,169,233,197,147,171
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",547,424,699,642,547,424,642,699
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",245,195,305,277,245,195,277,305
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",1172,1010,366,299,1172,1010,299,366
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",235,190,343,311,235,190,311,343
