url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",5984,4343,7072,6391,5346,4022,6025,6678
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",137,129,242,212,135,127,207,237
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1583,1093,1130,934,383,285,231,282
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",6923,6223,3661,3438,6923,6223,3438,3661
https://zenodo.org/records/2643411,"""Stephen Royle""",122,118,904,857,122,118,855,902
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",45,43,153,132,45,43,132,153
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",107,104,117,104,107,104,104,117
https://zenodo.org/records/4328911,"""Bankhead, Peter""",202,188,101,88,201,187,88,101
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",58,54,110,94,58,54,94,110
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",177,152,207,191,177,152,191,207
https://zenodo.org/records/10815329,"""Haase, Robert""",549,456,472,437,477,395,386,414
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",186,154,303,284,186,154,284,303
https://zenodo.org/records/10654775,"""Haase, Robert""",328,287,543,498,81,76,282,318
https://zenodo.org/records/10008465,"""Moore, Josh""",267,208,306,267,159,112,189,216
https://zenodo.org/records/10972692,"""Haase, Robert""",323,260,364,326,306,244,297,331
https://zenodo.org/records/10990107,"""Haase, Robert""",344,262,402,364,311,231,310,345
https://zenodo.org/records/10970869,"""Haase, Robert""",278,242,261,240,278,242,240,261
https://zenodo.org/records/11066250,"""Haase, Robert""",240,204,195,170,233,197,148,172
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",556,432,716,659,556,432,659,716
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",251,199,310,281,251,199,281,310
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",1187,1025,367,300,1187,1025,300,367
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",258,213,344,312,258,213,312,344
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",267,221,425,384,261,215,379,420
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",197,153,899,816,194,150,787,870
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",15,15,189,153,15,15,152,188
https://zenodo.org/records/10886749,"""Margineanu, Anca and Stringari, Chiara and Zoccoler, Marcelo and Wetzker, Cornelia""",406,351,314,279,406,351,279,314
https://zenodo.org/records/10793699,"""Massei, Riccardo""",62,61,235,204,62,61,204,235
https://zenodo.org/records/11265038,"""Pape, Constantin""",235,216,111,94,235,216,94,111
https://zenodo.org/records/11107798,"""Voigt, Pia and Hundt, Carolin""",85,61,143,125,85,61,125,143
https://zenodo.org/records/10942559,"""Della Chiesa, Stefano""",88,64,139,116,88,64,116,139
https://zenodo.org/records/10816895,"""Haase, Robert""",247,220,189,169,247,220,169,189
https://zenodo.org/records/4461261,"""Hesse, Elfi and Deinert, Jan-Christoph and Löschen, Christian""",330,298,580,549,327,295,547,578
https://zenodo.org/records/11472148,"""Wünsche, Stephan""",226,185,245,228,115,92,172,186
https://zenodo.org/records/11396199,"""Voigt, Pia""",135,125,184,173,135,125,173,184
https://zenodo.org/records/4748510,"""Wünsche, Stephan and Voigt, Pia""",287,258,527,476,166,151,222,236
https://zenodo.org/records/4630788,"""Voigt, Pia and Weiner, Barbara""",402,364,586,549,216,194,245,263
https://zenodo.org/records/4748534,"""Voigt, Pia and Weiner, Barbara""",338,300,445,407,148,133,185,206
https://zenodo.org/records/3778431,"""Weiner, Barbara and Wünsche, Stephan and Kühne, Stefan and Voigt, Pia and Frericks, Sebastian and Hoffmann, Clemens and Elze, Romy and Gey, Ronny""",1940,1595,2274,1923,1889,1560,1766,2088
https://zenodo.org/records/12623730,"""Haase, Robert""",4495,4128,1665,1580,2607,2297,546,592
https://zenodo.org/records/11201216,"""Hertweck, Kate and Strasser, Carly and Taraborelli, Dario""",3531,2998,3600,3301,3531,2998,3301,3600
https://zenodo.org/records/12744715,"""Seibold, Heidi""",1700,1419,4225,3907,1700,1419,3907,4225
https://zenodo.org/record/7018929,"""Kunis, Susanne""",85,58,214,194,85,58,192,212
https://zenodo.org/records/8329306,"""Kunis, Susanne""",165,138,175,155,162,135,152,172
https://zenodo.org/records/10008464,"""Moore, Josh""",267,208,306,267,108,96,78,90
https://zenodo.org/records/8070038,"""Stefanie Weidtkamp-Peters""",177,151,177,162,175,149,160,175
https://zenodo.org/records/10609770,"""Abdrabbou, Mohamed M. and Babaki, Mehrnaz and Boissonnet, Tom and Bortolomeazzi, Michele and Dahms, Eik and Fuchs, Vanessa A. F. and Hoevels, Moritz and Kandpal, Niraj and Möhl, Christoph and Moore, Joshua A. and Schauss, Astrid and Schrader, Andrea and Stöter, Torsten and Thönnißen, Julia and Valencia-S., Monica and Weil, H. Lukas and Wendt, Jens and Zentis, Peter""",13,13,287,254,11,11,216,236
https://zenodo.org/records/11235512,"""Moore, Josh and Kunis, Susanne""",109,90,217,194,109,90,194,217
https://zenodo.org/records/8329305,"""Kunis, Susanne""",165,138,175,155,162,135,152,172
https://zenodo.org/records/7928332,"""Moore, Joshua Allenm and Kunis, Susanne""",151,92,140,126,149,91,125,139
https://zenodo.org/records/8414318,"""Massei, Riccardo""",82,72,122,110,74,66,103,113
https://zenodo.org/records/10730423,"""Fuchs, Vanessa Aphaia Fiona and Wendt, Jens and Müller, Maximilian and Ahmadi, Mohsen and Massei, Riccardo and Wetzker, Cornelia""",120,95,215,183,120,95,183,215
https://zenodo.org/records/10939519,"""Schmidt, Christian""",81,69,113,93,81,69,93,113
https://zenodo.org/records/11031746,"""Fortmann-Grote, Carsten""",121,89,175,152,121,89,152,175
