url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",6073,4405,7134,6452,5372,4045,6045,6698
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",138,130,244,214,136,128,209,239
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1587,1097,1132,936,387,289,233,284
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",7219,6511,3734,3507,7219,6511,3507,3734
https://zenodo.org/records/2643411,"""Stephen Royle""",123,119,909,862,123,119,860,907
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",49,47,153,132,49,47,132,153
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",108,105,118,105,108,105,105,118
https://zenodo.org/records/4328911,"""Bankhead, Peter""",203,189,102,89,202,188,89,102
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",58,54,112,96,58,54,96,112
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",180,155,208,192,180,155,192,208
https://zenodo.org/records/10815329,"""Haase, Robert""",552,459,477,442,480,398,391,419
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",187,155,308,289,187,155,289,308
https://zenodo.org/records/10654775,"""Haase, Robert""",336,295,547,502,81,76,283,319
https://zenodo.org/records/10008465,"""Moore, Josh""",279,219,308,269,161,113,190,217
https://zenodo.org/records/10972692,"""Haase, Robert""",341,278,369,331,318,256,302,336
https://zenodo.org/records/10990107,"""Haase, Robert""",347,265,408,370,314,234,316,351
https://zenodo.org/records/10970869,"""Haase, Robert""",289,253,266,245,289,253,245,266
https://zenodo.org/records/11066250,"""Haase, Robert""",241,205,200,175,234,198,153,177
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",577,452,737,680,577,452,680,737
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",257,205,317,288,257,205,288,317
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",1241,1079,371,304,1241,1079,304,371
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",262,216,346,314,262,216,314,346
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",271,225,431,390,265,219,385,426
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",206,162,901,818,203,159,789,872
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",16,16,191,154,16,16,153,190
https://zenodo.org/records/10886749,"""Margineanu, Anca and Stringari, Chiara and Zoccoler, Marcelo and Wetzker, Cornelia""",429,373,316,281,429,373,281,316
https://zenodo.org/records/10793699,"""Massei, Riccardo""",65,64,239,208,65,64,208,239
https://zenodo.org/records/11265038,"""Pape, Constantin""",239,220,112,95,239,220,95,112
https://zenodo.org/records/11107798,"""Voigt, Pia and Hundt, Carolin""",87,63,143,125,87,63,125,143
https://zenodo.org/records/10942559,"""Della Chiesa, Stefano""",88,64,141,118,88,64,118,141
https://zenodo.org/records/10816895,"""Haase, Robert""",249,222,191,171,249,222,171,191
https://zenodo.org/records/4461261,"""Hesse, Elfi and Deinert, Jan-Christoph and Löschen, Christian""",333,301,580,549,330,298,547,578
https://zenodo.org/records/11472148,"""Wünsche, Stephan""",230,189,247,230,116,93,172,186
https://zenodo.org/records/11396199,"""Voigt, Pia""",146,136,188,177,146,136,177,188
https://zenodo.org/records/4748510,"""Wünsche, Stephan and Voigt, Pia""",287,258,528,477,166,151,223,237
https://zenodo.org/records/4630788,"""Voigt, Pia and Weiner, Barbara""",402,364,589,552,216,194,248,266
https://zenodo.org/records/4748534,"""Voigt, Pia and Weiner, Barbara""",339,301,447,409,148,133,187,208
https://zenodo.org/records/3778431,"""Weiner, Barbara and Wünsche, Stephan and Kühne, Stefan and Voigt, Pia and Frericks, Sebastian and Hoffmann, Clemens and Elze, Romy and Gey, Ronny""",1945,1599,2278,1927,1894,1564,1770,2092
https://zenodo.org/records/12623730,"""Haase, Robert""",4594,4227,1673,1588,2657,2347,552,598
https://zenodo.org/records/11201216,"""Hertweck, Kate and Strasser, Carly and Taraborelli, Dario""",3571,3033,3645,3341,3571,3033,3341,3645
https://zenodo.org/records/12744715,"""Seibold, Heidi""",1713,1432,4228,3910,1713,1432,3910,4228
https://zenodo.org/record/7018929,"""Kunis, Susanne""",86,59,218,198,86,59,196,216
https://zenodo.org/records/8329306,"""Kunis, Susanne""",170,143,177,157,167,140,154,174
https://zenodo.org/records/10008464,"""Moore, Josh""",279,219,308,269,118,106,79,91
https://zenodo.org/records/8070038,"""Stefanie Weidtkamp-Peters""",181,155,178,163,179,153,161,176
https://zenodo.org/records/10609770,"""Abdrabbou, Mohamed M. and Babaki, Mehrnaz and Boissonnet, Tom and Bortolomeazzi, Michele and Dahms, Eik and Fuchs, Vanessa A. F. and Hoevels, Moritz and Kandpal, Niraj and Möhl, Christoph and Moore, Joshua A. and Schauss, Astrid and Schrader, Andrea and Stöter, Torsten and Thönnißen, Julia and Valencia-S., Monica and Weil, H. Lukas and Wendt, Jens and Zentis, Peter""",13,13,291,258,11,11,220,240
https://zenodo.org/records/11235512,"""Moore, Josh and Kunis, Susanne""",110,91,219,196,110,91,196,219
