url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",6526,4669,7511,6819,5466,4126,6136,6791
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",144,136,257,227,142,134,222,252
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1680,1185,1166,966,414,315,243,295
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",8229,7459,3981,3742,8229,7459,3742,3981
https://zenodo.org/records/2643411,"""Stephen Royle""",125,121,929,882,125,121,880,927
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",60,58,163,142,60,58,142,163
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",114,111,124,111,114,111,111,124
https://zenodo.org/records/4328911,"""Bankhead, Peter""",205,191,105,92,204,190,92,105
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",66,62,117,101,66,62,101,117
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",208,181,220,203,208,181,203,220
https://zenodo.org/records/10815329,"""Haase, Robert""",613,516,503,467,540,454,412,441
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",192,160,321,302,192,160,302,321
https://zenodo.org/records/10654775,"""Haase, Robert""",396,355,585,540,86,81,298,334
https://zenodo.org/records/10008465,"""Moore, Josh""",318,254,333,294,171,122,195,222
https://zenodo.org/records/10972692,"""Haase, Robert""",374,309,385,347,350,286,316,350
