url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/record/4071471,"""Biernacka, Katarzyna and Bierwirth, Maik and Buchholz, Petra and Dolzycka, Dominika and Helbig, Kerstin and Neumann, Janna and Odebrecht, Carolin and Wiljes, Cord and Wuttke, Ulrike""",6337,4567,7356,6669,5437,4101,6096,6751
https://zenodo.org/record/3490058,"""Biernacka, Katarzyna and Cortez, Katrin and Helbig, Kerstin""",142,134,254,224,140,132,219,249
https://zenodo.org/record/6602101,"""Della Chiesa, Stefano""",1624,1129,1153,956,398,299,240,291
https://zenodo.org/records/8323588,"""Schmidt, Christian and Bortolomeazzi, Michele and Boissonnet, Tom and Fortmann-Grote, Carsten and Dohle, Julia and Zentis, Peter and Kandpal, Niraj and Kunis, Susanne and Zobel, Thomas and Weidtkamp-Peters, Stefanie and Ferrando-May, Elisa""",7854,7116,3920,3682,7854,7116,3682,3920
https://zenodo.org/records/2643411,"""Stephen Royle""",125,121,923,876,125,121,874,921
https://zenodo.org/records/4330625,"""Kreshuk, Anna and Kutra, Dominik""",55,53,159,138,55,53,138,159
https://zenodo.org/records/4334697,"""Floden, Evan and Di Tommaso, Paolo""",113,110,122,109,113,110,109,122
https://zenodo.org/records/4328911,"""Bankhead, Peter""",205,191,104,91,204,190,91,104
https://zenodo.org/records/4317149,"""Jordan, Kari and Kamvar, Zhian and Hodges, Toby""",62,58,114,98,62,58,98,114
https://zenodo.org/records/10083555,"""Wetzker, Cornelia""",198,173,217,201,198,173,201,217
https://zenodo.org/records/10815329,"""Haase, Robert""",578,484,487,452,505,422,401,429
https://zenodo.org/records/10679054,"""Fazeli, Elnaz""",192,160,316,297,192,160,297,316
https://zenodo.org/records/10654775,"""Haase, Robert""",362,321,568,523,82,77,291,327
https://zenodo.org/records/10008465,"""Moore, Josh""",310,248,327,288,168,120,192,219
https://zenodo.org/records/10972692,"""Haase, Robert""",361,297,377,339,337,274,310,344
https://zenodo.org/records/10990107,"""Haase, Robert""",369,285,417,379,336,254,325,360
https://zenodo.org/records/10970869,"""Haase, Robert""",313,276,279,258,313,276,258,279
https://zenodo.org/records/11066250,"""Haase, Robert""",271,235,206,181,264,228,159,183
https://zenodo.org/records/11473803,"""Kemmer, Isabel and Euro-BioImaging ERIC""",633,503,795,737,633,503,737,795
https://zenodo.org/records/11474407,"""Kemmer, Isabel and Euro-BioImaging ERIC""",266,213,329,299,266,213,299,329
https://zenodo.org/records/11548617,"""Zoccoler, Marcelo and Bekemeier, Simon and Boissonnet, Tom and Parker, Simon and Bertinetti, Luca and Gentzel, Marc and Massei, Riccardo and Wetzker, Cornelia""",1362,1196,383,315,1362,1196,315,383
https://zenodo.org/records/10687658,"""Moore, Josh and Waagmeester, Andra and Hettne, Kristina and Wolstencroft, Katherine and Kunis, Susanne""",268,222,355,323,268,222,323,355
https://zenodo.org/records/8349562,"""Stöter, Torsten and Gottschall, Tobias and Schrader, Andrea and Zentis, Peter and Valencia-Schneider, Monica and Kandpal, Niraj and Zuschratter, Werner and Schauss, Astrid and Dickscheid, Timo and Mühlhaus, Timo and von Suchodoletz, Dirk""",283,236,441,400,277,230,395,436
https://zenodo.org/records/8340247,"""Moore, Joshua Allen""",209,165,911,828,206,162,799,882
https://zenodo.org/records/8139353,"""Weischer, Sarah and Wendt, Jens and Zobel, Thomas""",17,17,195,158,17,17,157,194
